"BlockGroup","NAME","TotHH","TotPerson","TotMale","MaleLT5Yrs","Male5to9Yrs","Male10to14Yrs","Male15to17Yrs","Male18to19Yrs","Male20Yrs","Male21Yrs","Male22to24Yrs","Male25to29Yrs","Male30to34Yrs","Male35to39Yrs","Male40to44Yrs","Male45to49Yrs","Male50to54Yrs","Male55to59Yrs","Male60to61Yrs","Male62to64Yrs","Male65to66Yrs","Male67to69Yrs","Male70to74Yrs","Male75to79Yrs","Male80to84Yrs","MaleGE85Yrs","TotFemale","FemaleLT5Yrs","Female5to9Yrs","Female10to14Yrs","Female15to17Yrs","Female18to19Yrs","Female20Yrs","Female21Yrs","Female22to24Yrs","Female25to29Yrs","Female30to34Yrs","Female35to39Yrs","Female40to44Yrs","Female45to49Yrs","Female50to54Yrs","Female55to59Yrs","Female60to61Yrs","Female62to64Yrs","Female65to66Yrs","Female67to69Yrs","Female70to74Yrs","Female75to79Yrs","Female80to84Yrs","FemaleGE85Yrs","Tract","Age1_Female","Age2_Female","Age3_Female","Age1_Male","Age2_Male","Age3_Male","Age1_Total","Age2_Total","Age3_Total","Target_Total","Tract_Name"
"240338067122","Block Group 2, Census Tract 8067.12, Prince George's County, Maryland",648,1332,551,47,36,27,33,16,7,11,21,43,41,40,33,43,41,34,18,13,4,11,13,13,2,4,781,33,39,39,36,19,9,8,28,53,58,41,70,71,82,56,17,29,18,24,15,11,15,10,"24033806712",286,255,93,212,149,47,498,404,140,1042," Census Tract 8067.12, Prince George's County, Maryland"
"240338067131","Block Group 1, Census Tract 8067.13, Prince George's County, Maryland",907,2408,1181,137,95,82,89,48,16,15,60,134,128,99,87,67,53,36,12,6,3,7,4,3,0,0,1227,133,95,87,48,36,24,27,82,141,144,108,93,71,60,46,8,5,8,2,6,2,0,1,"24033806713",655,190,19,587,174,17,1242,364,36,1642," Census Tract 8067.13, Prince George's County, Maryland"
"240338067132","Block Group 2, Census Tract 8067.13, Prince George's County, Maryland",466,1290,610,68,62,67,26,15,16,9,33,70,51,44,48,42,28,14,4,4,2,0,1,5,0,1,680,60,65,50,36,31,6,10,37,82,71,48,54,44,29,21,8,9,1,8,3,3,2,2,"24033806713",339,111,19,286,92,9,625,203,28,856," Census Tract 8067.13, Prince George's County, Maryland"
"240338067141","Block Group 1, Census Tract 8067.14, Prince George's County, Maryland",877,2364,1162,149,98,67,62,22,17,14,98,138,153,105,77,57,41,21,8,10,5,4,10,3,3,0,1202,147,101,70,41,32,18,25,84,148,147,101,80,78,50,20,13,19,12,1,4,7,2,2,"24033806714",635,180,28,624,137,25,1259,317,53,1629," Census Tract 8067.14, Prince George's County, Maryland"
"240338067142","Block Group 2, Census Tract 8067.14, Prince George's County, Maryland",453,1259,632,65,57,43,20,15,10,6,61,68,76,68,43,36,28,13,5,7,2,3,3,3,0,0,627,79,69,38,29,11,9,9,37,82,77,46,48,37,27,20,1,3,0,2,1,2,0,0,"24033806714",319,88,5,347,89,11,666,177,16,859," Census Tract 8067.14, Prince George's County, Maryland"
"240338068001","Block Group 1, Census Tract 8068, Prince George's County, Maryland",524,1608,851,59,57,47,21,21,19,24,73,73,77,71,70,42,52,38,9,27,14,13,19,12,5,8,757,47,41,43,27,17,15,8,35,75,67,56,54,57,48,39,24,20,9,12,20,17,13,13,"24033806800",327,188,84,428,168,71,755,356,155,1266," Census Tract 8068, Prince George's County, Maryland"
"240338068002","Block Group 2, Census Tract 8068, Prince George's County, Maryland",527,1515,787,39,49,58,30,16,11,20,43,73,57,47,53,63,58,48,14,22,12,14,21,21,10,8,728,51,43,46,19,18,6,16,36,43,45,56,52,60,59,45,10,27,12,17,22,16,12,17,"24033806800",272,201,96,320,205,86,592,406,182,1180," Census Tract 8068, Prince George's County, Maryland"
"240338068003","Block Group 3, Census Tract 8068, Prince George's County, Maryland",313,791,406,22,18,17,15,7,6,16,27,28,25,23,25,35,36,27,7,18,8,8,8,11,7,12,385,17,12,23,11,3,3,1,16,26,17,23,27,29,38,26,16,23,11,8,13,18,12,12,"24033806800",116,132,74,157,123,54,273,255,128,656," Census Tract 8068, Prince George's County, Maryland"
"240338069001","Block Group 1, Census Tract 8069, Prince George's County, Maryland",570,1667,866,63,55,52,27,33,17,9,64,83,70,57,65,71,63,40,12,19,9,12,15,11,8,11,801,53,53,45,34,25,16,23,32,53,60,45,65,58,66,40,14,23,7,10,20,23,17,19,"24033806900",319,201,96,398,205,66,717,406,162,1285," Census Tract 8069, Prince George's County, Maryland"
"240338069002","Block Group 2, Census Tract 8069, Prince George's County, Maryland",484,1488,762,51,35,43,24,18,14,25,61,94,58,54,45,51,41,57,13,17,11,9,17,12,4,8,726,47,40,40,28,14,19,18,29,78,65,44,38,53,52,41,11,21,9,22,17,14,10,16,"24033806900",305,178,88,369,179,61,674,357,149,1180," Census Tract 8069, Prince George's County, Maryland"
"240338069003","Block Group 3, Census Tract 8069, Prince George's County, Maryland",342,979,549,36,42,37,19,16,13,7,48,45,44,39,38,36,42,35,8,10,6,5,12,4,7,0,430,25,29,31,14,7,7,8,25,28,38,50,31,25,34,18,7,14,10,2,7,11,3,6,"24033806900",194,98,39,250,131,34,444,229,73,746," Census Tract 8069, Prince George's County, Maryland"
"240338070001","Block Group 1, Census Tract 8070, Prince George's County, Maryland",285,805,439,20,22,13,5,9,9,30,63,53,39,31,26,22,17,29,15,12,3,5,6,6,2,2,366,23,13,12,7,14,13,15,49,28,32,25,21,24,21,22,8,7,7,4,9,4,5,3,"24033807000",197,82,32,260,95,24,457,177,56,690," Census Tract 8070, Prince George's County, Maryland"
"240338070002","Block Group 2, Census Tract 8070, Prince George's County, Maryland",1198,1494,807,47,25,21,16,24,28,42,66,103,71,29,55,48,61,47,13,23,12,21,20,15,10,10,687,26,32,16,14,9,17,29,52,67,56,45,43,44,48,40,19,31,7,22,22,12,21,15,"24033807000",318,182,99,418,192,88,736,374,187,1297," Census Tract 8070, Prince George's County, Maryland"
"240338070003","Block Group 3, Census Tract 8070, Prince George's County, Maryland",275,794,444,19,7,10,10,21,30,43,89,44,27,21,17,22,24,18,4,7,3,8,3,11,5,1,350,15,13,12,10,10,12,24,37,37,25,16,17,20,31,15,5,4,2,7,12,15,4,7,"24033807000",178,75,47,292,75,31,470,150,78,698," Census Tract 8070, Prince George's County, Maryland"
"240338070004","Block Group 4, Census Tract 8070, Prince George's County, Maryland",1263,1813,1001,17,22,22,9,74,145,165,197,88,38,32,22,29,27,31,17,11,4,14,14,11,6,6,812,16,15,23,16,48,96,113,117,56,31,30,18,31,40,23,7,19,13,24,26,19,19,12,"24033807000",509,120,113,761,115,55,1270,235,168,1673," Census Tract 8070, Prince George's County, Maryland"
"240338071021","Block Group 1, Census Tract 8071.02, Prince George's County, Maryland",468,1169,674,28,15,18,16,16,41,72,84,55,52,33,35,36,38,40,12,19,20,9,13,8,6,8,495,17,15,9,10,15,23,27,56,53,27,27,24,28,34,36,12,21,10,13,14,7,10,7,"24033807102",252,131,61,388,145,64,640,276,125,1041," Census Tract 8071.02, Prince George's County, Maryland"
"240338071022","Block Group 2, Census Tract 8071.02, Prince George's County, Maryland",459,1444,729,54,45,56,29,24,22,12,34,58,64,59,51,51,51,44,12,10,11,12,14,10,5,1,715,58,49,50,27,17,5,9,23,57,63,41,51,57,66,45,12,18,11,19,12,14,5,6,"24033807102",266,198,67,324,168,53,590,366,120,1076," Census Tract 8071.02, Prince George's County, Maryland"
"240338072001","Block Group 1, Census Tract 8072, Prince George's County, Maryland",459,2882,1691,5,6,3,5,442,441,347,300,45,19,7,8,9,19,17,3,4,2,1,1,6,0,1,1191,5,5,4,0,316,338,250,172,34,12,7,2,8,7,9,1,4,3,3,0,6,1,4,"24033807200",1131,29,17,1609,52,11,2740,81,28,2849," Census Tract 8072, Prince George's County, Maryland"
"240338072002","Block Group 2, Census Tract 8072, Prince George's County, Maryland",1,5219,2764,0,0,0,15,2282,358,87,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,0,0,0,4,2138,261,23,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24033807200",2451,0,0,2749,0,0,5200,0,0,5200," Census Tract 8072, Prince George's County, Maryland"
"240338072003","Block Group 3, Census Tract 8072, Prince George's County, Maryland",752,6585,3255,1,1,0,5,985,954,823,412,51,5,3,3,2,3,1,0,2,1,2,1,0,0,0,3330,4,2,0,3,1103,967,847,338,40,14,2,4,0,0,0,0,1,0,1,1,0,0,3,"24033807200",3315,1,5,3236,8,4,6551,9,9,6569," Census Tract 8072, Prince George's County, Maryland"
"240338072004","Block Group 4, Census Tract 8072, Prince George's County, Maryland",223,1248,689,12,6,8,3,64,91,192,135,55,23,17,12,8,11,19,3,4,4,9,4,2,2,5,559,12,13,4,5,54,82,165,86,23,11,13,11,14,16,12,4,7,7,1,5,6,6,2,"24033807200",445,53,27,589,45,26,1034,98,53,1185," Census Tract 8072, Prince George's County, Maryland"
"240338073011","Block Group 1, Census Tract 8073.01, Prince George's County, Maryland",987,1782,949,62,27,21,4,21,23,31,202,223,99,60,43,39,24,28,8,11,1,9,6,4,3,0,833,45,21,19,10,14,26,34,163,211,86,40,36,44,27,20,6,9,7,4,6,4,1,0,"24033807301",610,106,22,702,110,23,1312,216,45,1573," Census Tract 8073.01, Prince George's County, Maryland"
"240338073012","Block Group 2, Census Tract 8073.01, Prince George's County, Maryland",489,1507,774,25,25,31,44,15,25,45,86,54,45,30,39,44,59,51,15,28,11,15,27,31,18,11,733,28,24,38,32,19,15,23,44,47,46,25,35,63,51,57,21,19,20,24,38,29,16,19,"24033807301",254,211,146,339,197,113,593,408,259,1260," Census Tract 8073.01, Prince George's County, Maryland"
"240338073041","Block Group 1, Census Tract 8073.04, Prince George's County, Maryland",625,1928,1033,60,64,64,41,25,13,16,59,93,74,60,59,70,74,71,21,30,20,27,32,28,13,19,895,42,50,41,33,23,14,10,44,54,60,45,50,56,84,77,27,33,15,30,39,28,21,19,"24033807304",300,277,152,399,266,139,699,543,291,1533," Census Tract 8073.04, Prince George's County, Maryland"
"240338073051","Block Group 1, Census Tract 8073.05, Prince George's County, Maryland",542,1836,946,54,52,46,36,17,19,16,66,81,75,65,65,51,67,54,40,31,22,15,31,19,16,8,890,52,60,56,32,25,17,14,32,70,57,48,57,62,71,75,22,32,22,21,18,17,17,13,"24033807305",320,262,108,404,243,111,724,505,219,1448," Census Tract 8073.05, Prince George's County, Maryland"
"240338073052","Block Group 2, Census Tract 8073.05, Prince George's County, Maryland",574,1840,899,70,56,52,29,26,15,17,67,105,93,77,57,58,39,49,11,20,4,19,21,5,7,2,941,89,68,44,23,20,15,17,54,112,98,65,55,52,61,47,21,21,15,12,19,16,9,8,"24033807305",436,202,79,457,177,58,893,379,137,1409," Census Tract 8073.05, Prince George's County, Maryland"
"240338074041","Block Group 1, Census Tract 8074.04, Prince George's County, Maryland",476,1595,835,54,44,50,40,21,17,16,50,74,49,51,62,72,73,61,14,13,16,16,20,12,5,5,760,56,43,62,29,20,13,10,35,58,41,42,55,81,60,48,16,26,17,9,14,12,8,5,"24033807404",274,231,65,340,233,74,614,464,139,1217," Census Tract 8074.04, Prince George's County, Maryland"
"240338074042","Block Group 2, Census Tract 8074.04, Prince George's County, Maryland",733,1680,847,59,38,32,19,17,12,20,70,116,85,70,52,65,61,31,17,24,9,13,14,8,8,7,833,46,43,40,28,16,14,21,83,94,82,75,38,53,62,50,7,10,13,15,15,9,13,6,"24033807404",423,182,71,442,198,59,865,380,130,1375," Census Tract 8074.04, Prince George's County, Maryland"
"240338074043","Block Group 3, Census Tract 8074.04, Prince George's County, Maryland",519,1702,887,60,70,66,35,20,9,8,30,77,70,57,64,75,68,67,16,27,10,12,27,9,6,4,815,59,59,53,27,24,13,9,32,45,57,70,53,61,63,58,21,24,20,17,24,11,6,9,"24033807404",303,227,87,335,253,68,638,480,155,1273," Census Tract 8074.04, Prince George's County, Maryland"
"240338074051","Block Group 1, Census Tract 8074.05, Prince George's County, Maryland",440,1398,681,29,34,38,38,22,6,9,29,46,38,36,34,64,62,52,16,34,16,20,21,17,11,9,717,40,44,41,32,17,4,6,15,37,42,30,39,55,65,80,19,23,18,22,23,29,20,16,"24033807405",190,242,128,220,228,94,410,470,222,1102," Census Tract 8074.05, Prince George's County, Maryland"
"240338074052","Block Group 2, Census Tract 8074.05, Prince George's County, Maryland",710,2232,1133,71,65,68,43,32,18,14,53,119,64,69,70,92,90,74,19,41,20,21,34,24,16,16,1099,70,61,65,32,15,11,12,54,82,72,66,57,82,94,83,28,36,28,32,29,39,25,26,"24033807405",369,323,179,439,316,131,808,639,310,1757," Census Tract 8074.05, Prince George's County, Maryland"
"240338074053","Block Group 3, Census Tract 8074.05, Prince George's County, Maryland",1169,2228,1114,69,51,44,28,26,20,25,83,168,140,93,69,78,66,49,20,19,11,16,16,12,7,4,1114,65,53,49,28,13,17,20,87,171,144,82,82,68,74,52,20,14,9,23,9,16,10,8,"24033807405",616,228,75,624,232,66,1240,460,141,1841," Census Tract 8074.05, Prince George's County, Maryland"
"240338074071","Block Group 1, Census Tract 8074.07, Prince George's County, Maryland",950,3041,1492,114,116,126,62,33,9,13,45,95,97,107,114,130,135,95,34,45,24,19,39,19,12,9,1549,96,117,123,61,27,8,7,54,100,101,126,130,125,129,102,42,49,30,34,39,14,18,17,"24033807407",553,447,152,513,439,122,1066,886,274,2226," Census Tract 8074.07, Prince George's County, Maryland"
"240338074072","Block Group 2, Census Tract 8074.07, Prince George's County, Maryland",479,1472,732,53,34,47,30,14,5,8,37,47,50,57,54,50,48,50,19,23,14,18,30,22,13,9,740,43,51,44,17,21,9,5,19,37,42,45,40,61,63,53,18,24,11,33,34,32,22,16,"24033807407",218,219,148,272,190,106,490,409,254,1153," Census Tract 8074.07, Prince George's County, Maryland"
"240338074073","Block Group 3, Census Tract 8074.07, Prince George's County, Maryland",864,1747,863,71,39,34,23,14,8,13,51,134,101,86,47,47,55,40,12,22,10,7,15,15,11,8,884,64,46,33,18,15,9,14,84,121,86,62,64,60,57,51,16,22,11,11,15,12,8,5,"24033807407",455,206,62,454,176,66,909,382,128,1419," Census Tract 8074.07, Prince George's County, Maryland"
"240338074081","Block Group 1, Census Tract 8074.08, Prince George's County, Maryland",903,1958,960,67,32,29,29,22,10,3,46,98,120,85,70,66,74,68,24,33,9,8,23,24,13,7,998,38,36,44,26,11,7,6,59,118,105,52,65,73,84,75,25,34,25,28,40,23,13,11,"24033807408",423,291,140,454,265,84,877,556,224,1657," Census Tract 8074.08, Prince George's County, Maryland"
"240338074082","Block Group 2, Census Tract 8074.08, Prince George's County, Maryland",849,1824,821,53,39,32,19,12,17,9,23,46,55,52,44,55,80,82,28,45,16,25,31,28,13,17,1003,36,46,43,30,14,12,11,24,47,68,45,64,82,100,105,30,47,23,34,50,43,26,23,"24033807408",285,364,199,258,290,130,543,654,329,1526," Census Tract 8074.08, Prince George's County, Maryland"
"240338074083","Block Group 3, Census Tract 8074.08, Prince George's County, Maryland",676,1947,950,80,83,76,49,24,13,7,37,58,60,74,69,96,74,63,13,22,10,9,16,9,6,2,997,71,81,58,41,24,6,8,33,57,76,97,76,101,92,50,25,24,14,18,21,13,6,5,"24033807408",377,292,77,342,268,52,719,560,129,1408," Census Tract 8074.08, Prince George's County, Maryland"
"240338074091","Block Group 1, Census Tract 8074.09, Prince George's County, Maryland",1011,3049,1516,138,118,95,64,38,25,24,79,196,167,118,124,98,74,65,21,30,10,11,11,3,4,3,1533,150,121,93,56,39,17,33,97,165,135,137,119,90,84,92,28,18,5,23,12,7,7,5,"24033807409",742,312,59,771,288,42,1513,600,101,2214," Census Tract 8074.09, Prince George's County, Maryland"
"240338074092","Block Group 2, Census Tract 8074.09, Prince George's County, Maryland",247,715,304,16,12,17,6,12,1,5,10,17,20,12,23,18,20,19,8,13,5,10,12,7,11,30,411,15,17,15,12,2,5,2,9,12,15,20,25,21,21,20,13,10,6,10,9,18,24,110,"24033807409",90,85,177,100,78,75,190,163,252,605," Census Tract 8074.09, Prince George's County, Maryland"
"240338074101","Block Group 1, Census Tract 8074.10, Prince George's County, Maryland",825,2271,986,77,66,68,27,28,14,12,43,81,72,77,68,69,62,51,18,15,11,8,9,18,16,76,1285,77,70,63,42,31,16,15,48,87,86,87,71,82,73,57,19,18,14,14,21,23,51,220,"24033807410",441,249,343,395,215,138,836,464,481,1781," Census Tract 8074.10, Prince George's County, Maryland"
